0.364000,-1.638712,-1.401932,-1.791679,-3.011907,-0.844532,-0.073736,1.000000
0.366000,-1.638266,-1.401946,-1.791437,-3.012103,-0.844088,-0.073782,1.000000
0.368000,-1.637819,-1.401962,-1.791193,-3.012300,-0.843642,-0.073829,1.000000
0.370000,-1.637369,-1.401977,-1.790948,-3.012499,-0.843193,-0.073875,1.000000
0.372000,-1.636917,-1.401993,-1.790702,-3.012698,-0.842743,-0.073922,1.000000
0.374000,-1.636463,-1.402010,-1.790454,-3.012898,-0.842290,-0.073970,1.000000
0.376000,-1.636007,-1.402026,-1.790204,-3.013099,-0.841835,-0.074017,1.000000
0.378000,-1.635548,-1.402043,-1.789953,-3.013302,-0.841378,-0.074065,1.000000
0.380000,-1.635088,-1.402061,-1.789700,-3.013505,-0.840919,-0.074113,1.000000
0.382000,-1.634625,-1.402079,-1.789446,-3.013709,-0.840457,-0.074162,1.000000
0.384000,-1.634159,-1.402097,-1.789190,-3.013914,-0.839993,-0.074210,1.000000
0.386000,-1.633692,-1.402116,-1.788932,-3.014120,-0.839527,-0.074259,1.000000
0.388000,-1.633222,-1.402135,-1.788673,-3.014328,-0.839059,-0.074308,1.000000
0.390000,-1.632750,-1.402155,-1.788412,-3.014536,-0.838589,-0.074358,1.000000
0.392000,-1.632276,-1.402175,-1.788150,-3.014745,-0.838116,-0.074408,1.000000
0.394000,-1.631800,-1.402195,-1.787886,-3.014955,-0.837641,-0.074458,1.000000
0.396000,-1.631322,-1.402216,-1.787620,-3.015166,-0.837164,-0.074508,1.000000
0.398000,-1.630841,-1.402238,-1.787353,-3.015378,-0.836685,-0.074558,1.000000
0.400000,-1.630358,-1.402259,-1.787084,-3.015591,-0.836204,-0.074609,1.000000
0.402000,-1.629873,-1.402282,-1.786814,-3.015805,-0.835720,-0.074660,1.000000
0.404000,-1.629386,-1.402304,-1.786541,-3.016020,-0.835235,-0.074712,1.000000
0.406000,-1.628897,-1.402328,-1.786268,-3.016236,-0.834747,-0.074763,1.000000
0.408000,-1.628406,-1.402351,-1.785992,-3.016453,-0.834257,-0.074815,1.000000
0.410000,-1.627912,-1.402375,-1.785715,-3.016670,-0.833765,-0.074867,1.000000
0.412000,-1.627416,-1.402400,-1.785437,-3.016889,-0.833271,-0.074920,1.000000
0.414000,-1.626918,-1.402425,-1.785156,-3.017109,-0.832774,-0.074973,1.000000
0.416000,-1.626418,-1.402451,-1.784874,-3.017330,-0.832276,-0.075026,1.000000
0.418000,-1.625916,-1.402477,-1.784590,-3.017551,-0.831775,-0.075079,1.000000
0.420000,-1.625411,-1.402503,-1.784305,-3.017774,-0.831272,-0.075133,1.000000
0.422000,-1.624905,-1.402530,-1.784018,-3.017998,-0.830767,-0.075187,1.000000
0.424000,-1.624396,-1.402558,-1.783729,-3.018222,-0.830260,-0.075241,1.000000
0.426000,-1.623885,-1.402586,-1.783439,-3.018448,-0.829751,-0.075295,1.000000
0.428000,-1.623372,-1.402615,-1.783147,-3.018674,-0.829239,-0.075350,1.000000
0.430000,-1.622857,-1.402644,-1.782853,-3.018902,-0.828726,-0.075405,1.000000
0.432000,-1.622340,-1.402674,-1.782558,-3.019130,-0.828210,-0.075460,1.000000
0.434000,-1.621821,-1.402704,-1.782261,-3.019360,-0.827692,-0.075516,1.000000
